date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Bodhi,Mary,Erin
09-00-05,45,64,67,62,62,56,55,54,0,55,0
09-01-05,45,64,67,63,62,56,54,54,0,56,0
09-02-05,45,64,67,62,62,56,56,53,0,55,0
09-03-05,46,64,67,62,62,56,56,54,0,56,0
09-04-05,45,64,67,62,62,56,55,54,0,55,0
09-05-05,46,64,67,62,62,56,56,54,0,56,0
09-06-05,46,64,67,62,62,56,56,54,0,56,0
09-07-05,45,64,67,62,62,56,55,53,0,56,0
09-08-05,46,63,67,62,62,56,55,53,0,56,0
09-09-05,44,64,68,62,62,56,55,54,0,55,0
09-10-05,45,64,68,62,62,56,56,54,0,56,0
09-11-05,45,64,67,63,62,56,55,54,0,56,0
09-12-05,45,64,67,62,62,56,55,53,0,56,0
09-13-05,44,64,67,62,63,56,54,53,0,56,0
09-14-05,44,64,67,63,62,56,55,54,0,56,0
09-15-05,44,64,67,62,62,56,56,53,0,56,31
09-16-05,47,63,67,62,62,56,55,53,0,56,39
09-17-05,59,63,68,62,62,55,56,56,0,56,37
09-18-05,51,64,67,63,62,56,55,0,0,56,40
09-19-05,36,64,68,63,62,56,54,0,0,55,39
09-20-05,34,64,66,62,63,58,55,0,0,56,0
09-21-05,0,64,67,63,62,57,58,0,0,57,40
09-22-05,0,63,67,64,55,57,37,0,0,57,41
09-23-05,34,62,69,64,57,57,31,0,0,56,37
09-24-05,41,63,68,46,60,58,34,0,0,54,38
09-25-05,31,44,47,0,44,45,33,0,0,49,34
09-26-05,33,33,33,0,32,33,33,0,0,32,0
09-27-05,39,0,0,0,0,0,0,0,0,0,0
09-28-05,35,32,40,0,35,34,33,0,0,43,0
09-29-05,31,33,40,0,34,32,0,0,0,32,32
09-30-05,0,39,45,0,41,41,0,0,0,32,34
09-31-05,0,33,35,0,31,33,34,0,0,35,0
09-32-05,34,39,41,0,31,35,0,0,0,32,0
09-33-05,0,33,34,0,35,34,35,0,0,43,0
09-34-05,33,0,0,0,0,0,0,0,0,0,0
09-35-05,32,0,34,0,0,31,0,0,0,31,31
09-36-05,0,31,37,0,33,35,38,0,0,31,33
09-37-05,0,0,36,0,37,34,33,0,0,41,33
09-38-05,0,0,33,0,0,37,31,0,0,0,0
09-39-05,48,34,33,0,34,35,39,0,0,32,33
09-40-05,0,31,31,0,0,34,31,0,0,0,0
09-41-05,31,0,33,0,31,31,33,0,0,36,34
09-42-05,0,0,32,0,0,33,0,0,0,0,0
09-43-05,37,0,0,0,46,32,51,0,0,35,0
09-44-05,31,41,32,0,0,36,32,0,0,0,0
09-45-05,39,32,39,31,0,31,41,0,0,32,38
09-46-05,0,0,0,0,31,45,32,0,0,0,0
09-47-05,0,32,33,0,34,36,35,0,0,37,40
09-48-05,0,0,31,0,0,0,34,0,0,0,32
09-49-05,0,0,43,0,31,43,0,0,0,0,0
09-50-05,0,33,32,0,0,0,34,0,0,31,31
09-51-05,0,0,46,0,0,49,0,0,0,31,0
09-52-05,0,0,35,0,31,44,0,0,0,0,0
09-53-05,0,0,32,0,31,49,0,0,0,0,0
09-54-15,0,0,0,0,0,0,31,0,0,31,0
09-55-05,0,0,0,0,32,48,36,0,0,0,32
09-56-05,0,0,0,0,0,50,0,0,0,0,0
09-57-05,0,0,0,0,32,33,0,0,0,32,35
09-58-05,0,0,0,0,0,0,0,0,0,0,36
09-59-05,0,0,0,0,32,52,38,0,0,31,0
10-00-05,0,0,0,0,0,51,37,0,0,0,0
10-01-05,0,0,0,0,32,31,32,0,0,36,32
10-02-05,0,0,0,0,31,43,32,0,0,0,0
10-03-05,0,0,0,0,0,32,36,0,0,0,0
10-04-05,0,0,0,0,31,35,35,0,0,31,0
10-05-05,0,0,0,0,0,36,38,0,0,0,32
10-06-05,0,0,0,0,0,32,34,0,0,32,0
10-07-05,0,0,0,0,0,34,31,0,0,31,0
10-08-05,0,34,0,0,0,31,0,0,0,32,0
10-09-05,0,31,0,0,0,32,0,0,0,0,0
10-10-05,0,32,0,0,31,33,32,0,0,31,0
10-11-05,0,57,0,0,0,31,32,0,0,0,32
10-12-05,0,53,0,0,36,31,32,0,0,32,0
10-13-05,0,57,0,0,0,32,31,0,0,0,0
10-14-05,0,52,0,0,0,33,32,0,0,0,0
10-15-05,0,61,0,0,0,33,35,0,0,32,0
10-16-05,0,62,0,0,0,0,0,0,0,0,0
10-17-05,0,62,0,0,0,31,0,0,0,0,0
10-18-05,0,57,0,0,0,38,0,0,0,0,0
10-19-05,0,50,0,0,0,32,34,0,0,0,31
10-20-05,0,0,0,0,0,0,32,0,0,0,0
10-21-05,0,32,0,0,0,34,0,0,0,0,0
10-22-05,0,0,0,0,0,0,0,0,0,31,0
10-23-05,0,0,0,0,0,57,31,0,0,0,0
10-24-05,0,0,0,0,0,32,33,0,0,0,34
10-25-05,0,0,0,0,0,45,31,0,0,0,0
10-26-05,0,0,0,0,0,41,32,0,0,0,0
10-27-05,0,0,0,0,31,40,31,0,0,0,0
10-28-05,0,0,0,0,0,49,33,0,0,33,0
10-29-05,0,0,0,0,0,50,33,0,0,0,0
10-30-05,0,31,0,0,0,42,32,0,0,0,0
10-31-15,0,0,0,0,0,0,0,0,0,34,0
10-32-05,0,43,0,0,0,43,34,0,0,0,0
10-33-05,0,0,0,0,31,48,32,0,0,0,0
10-34-05,0,0,0,0,0,32,0,0,0,0,0
10-35-05,0,0,0,0,0,31,0,0,0,0,0
10-36-45,0,0,0,0,0,31,0,0,0,0,0
10-37-05,0,0,0,0,0,31,0,0,0,0,0
10-38-15,0,0,0,0,0,0,0,0,0,0,31
10-39-05,0,52,0,0,0,0,0,0,0,0,32
10-40-05,0,46,0,0,0,0,0,0,0,33,36
10-41-05,0,38,0,0,0,0,0,0,0,0,34
10-42-05,0,35,0,0,0,0,0,0,0,0,31
10-43-05,0,0,0,0,42,40,0,0,0,0,0
10-44-05,0,0,0,0,0,38,0,0,0,0,0
10-45-05,0,0,0,0,0,32,0,0,0,0,0
10-46-05,0,0,0,0,0,32,0,0,0,0,0
10-47-05,0,0,0,0,34,36,0,0,0,0,0
10-48-25,0,0,0,0,0,32,0,0,0,0,0
10-49-25,0,0,0,0,0,33,0,0,0,0,0
10-51-15,0,0,0,0,0,34,0,0,0,0,0
10-52-05,0,31,0,0,0,43,34,0,0,0,32
10-53-05,0,0,0,0,0,33,0,0,0,0,0
10-54-05,0,0,0,0,31,0,0,0,0,0,0
10-55-35,0,0,0,0,0,32,0,0,0,40,0
10-56-05,0,33,0,0,0,33,36,0,0,32,0
10-57-05,0,0,0,0,0,0,0,0,0,33,32
10-58-05,0,0,0,0,0,0,39,0,0,32,0
10-59-05,0,0,0,0,0,34,32,0,0,31,0
11-00-05,0,32,0,0,0,37,33,0,0,33,0
11-01-05,0,0,0,0,0,0,31,0,0,32,0
11-02-05,0,31,0,0,0,32,36,0,0,34,38
11-03-05,0,0,0,0,0,0,32,0,0,0,0
11-04-05,0,0,0,0,0,31,0,0,0,0,0
11-05-05,0,0,0,0,0,31,32,0,0,32,44
11-06-05,0,0,0,0,33,31,0,0,0,0,38
11-07-05,0,0,0,0,35,0,0,0,0,0,0
11-08-05,0,0,0,0,35,41,0,0,0,0,37
11-10-05,0,31,0,0,0,0,0,0,0,0,0
11-11-05,0,0,0,0,35,0,0,0,0,0,0
11-12-05,0,31,0,0,35,0,0,0,0,0,0
11-13-05,0,0,0,0,35,35,0,0,0,0,36
11-14-05,0,0,0,0,32,0,0,0,0,0,0
11-15-05,0,0,0,0,40,0,0,0,0,0,0
11-16-05,0,36,0,0,42,0,0,0,0,0,0
11-17-05,0,35,0,0,47,0,0,0,0,0,0
11-18-05,0,31,0,0,0,0,0,0,0,0,0
11-24-05,0,0,0,0,0,0,0,0,0,0,32
11-25-25,0,32,0,0,31,0,0,0,0,0,0
11-26-05,0,31,0,0,31,0,31,0,0,0,0
11-27-15,0,0,0,0,31,0,0,0,0,0,0
11-28-05,0,31,0,0,0,0,31,0,0,0,36
11-29-05,0,0,0,0,0,31,31,0,0,39,31
11-30-05,0,0,0,0,33,0,0,0,0,41,0
11-31-05,0,0,0,0,34,0,31,0,0,39,0
11-32-05,0,0,0,0,36,32,33,0,0,37,0
11-33-05,0,0,0,0,38,32,32,0,0,42,0
11-34-05,0,32,0,0,35,31,33,0,0,35,0
11-35-05,0,31,0,0,0,32,31,0,0,36,31
11-36-05,0,33,0,0,0,31,32,0,0,41,0
11-37-05,0,0,0,0,47,33,32,0,0,33,0
11-38-05,0,0,0,0,31,0,31,0,0,37,0
11-39-05,0,0,0,0,46,0,32,0,0,33,0
11-40-05,0,0,0,0,32,31,32,0,0,0,0
11-41-05,0,0,0,0,40,35,33,0,0,33,33
11-42-05,0,0,0,0,32,0,33,0,0,36,39
11-43-05,0,0,0,0,32,0,0,0,0,0,0
11-44-05,0,0,0,0,34,32,33,0,0,31,0
11-45-05,0,0,0,0,31,0,0,0,0,0,0
11-46-05,0,0,0,0,0,0,0,0,0,46,0
11-47-05,0,34,0,0,0,32,31,0,0,0,39
11-48-05,0,34,0,0,0,31,0,0,0,0,31
11-49-05,0,33,0,0,0,41,39,0,0,0,34
11-50-05,0,43,0,0,0,44,0,0,0,0,0
11-51-05,0,43,0,0,0,43,0,0,0,0,0
11-52-05,0,40,0,0,33,37,32,0,0,0,31
11-53-05,0,39,0,0,31,41,32,0,0,0,31
11-54-05,0,38,0,0,32,42,32,0,0,0,31
11-55-05,0,36,0,0,32,33,0,0,0,0,0
11-56-05,0,37,0,0,31,40,32,0,0,0,0
11-57-05,0,35,0,0,32,43,33,0,0,0,0
11-58-05,0,33,0,0,31,46,33,0,0,0,0
11-59-05,0,0,0,0,0,32,33,0,0,0,0
12-00-05,0,0,0,0,0,34,53,0,0,0,0
12-01-05,0,0,0,0,0,31,0,0,0,0,0
12-02-05,0,0,0,0,0,32,0,0,0,0,0
12-03-05,0,34,0,0,39,32,34,0,0,0,0
12-04-05,0,0,0,0,0,0,43,0,0,0,0
12-05-05,0,0,0,0,0,32,42,0,0,50,0
12-06-05,0,0,0,0,0,0,51,0,0,0,0
12-07-05,0,0,0,0,0,0,46,0,0,0,0
12-08-05,0,0,0,0,0,0,47,0,0,0,0
12-09-05,0,0,0,0,0,0,41,0,0,0,0
12-10-05,0,0,0,0,0,31,0,0,0,0,0
12-11-05,0,0,0,0,0,32,44,0,0,0,0
12-12-05,0,0,0,0,0,0,50,0,0,0,0
12-13-05,0,0,0,0,0,0,50,0,0,0,0
12-14-05,0,0,0,0,0,0,33,0,0,0,0
12-15-05,0,0,0,0,0,0,53,0,0,0,0
12-16-05,0,0,0,0,0,31,44,0,0,0,0
12-17-05,0,0,0,0,0,0,47,0,0,0,0
12-18-05,0,0,0,0,0,0,48,0,0,0,0
12-19-05,0,0,0,0,0,0,42,0,0,0,0
12-20-05,0,0,0,0,0,0,50,0,0,0,0
12-21-05,0,0,0,0,0,31,42,0,0,0,0
12-22-05,0,0,0,0,0,32,48,0,0,0,0
12-23-05,0,0,0,0,0,31,49,0,0,0,0
12-24-05,0,0,0,0,0,31,48,0,0,0,0
12-25-05,0,0,0,0,0,32,39,0,0,0,0
12-26-05,0,0,0,0,0,0,49,0,0,0,0
12-27-05,0,0,0,0,0,0,32,0,0,0,0
12-28-05,0,0,0,0,0,33,35,0,0,0,0
12-29-05,0,0,0,0,0,0,38,0,0,0,0
12-30-05,0,0,0,0,0,31,0,0,0,0,0
12-31-05,0,0,0,0,0,31,45,0,0,0,0
12-32-05,0,0,0,0,0,31,0,0,0,0,32
12-33-05,0,0,0,0,0,35,31,0,0,0,34
12-34-05,0,0,0,0,0,31,0,0,0,0,35
12-35-05,0,0,0,0,0,32,39,0,0,0,0
12-36-05,0,0,0,0,0,31,0,0,0,0,33
12-37-05,0,0,0,0,0,33,32,0,0,0,0
12-38-05,0,0,0,0,0,31,0,0,0,0,0
12-39-05,0,0,0,0,0,40,52,0,0,0,0
12-40-05,0,31,0,0,0,31,40,0,0,0,0
12-41-05,0,51,0,0,0,40,41,0,0,0,0
12-42-05,0,54,0,0,31,37,41,0,0,0,0
12-43-05,0,32,0,0,31,32,31,0,0,32,37
12-44-05,0,31,0,0,0,32,32,0,0,0,0
12-45-05,0,31,0,0,0,32,31,0,0,0,0
12-46-15,0,33,0,0,0,33,34,0,0,0,0
12-47-05,0,43,0,0,0,46,36,0,0,0,0
12-48-05,0,44,0,0,0,42,34,0,0,33,32
12-49-05,0,47,0,0,0,55,50,0,0,37,0
12-50-05,0,42,0,0,0,56,52,0,0,39,0
12-51-05,0,45,0,0,0,44,40,0,0,32,0
12-52-05,0,32,0,0,43,37,35,0,0,32,0
12-53-05,0,32,0,0,34,32,31,0,0,33,0
12-54-05,0,32,0,0,32,32,32,0,0,33,33
12-55-05,0,36,0,0,44,43,52,0,0,39,0
12-56-05,0,43,0,0,40,45,32,0,0,50,0
12-57-05,0,31,0,0,0,0,0,0,0,0,0
12-58-05,0,43,0,0,39,38,34,0,0,45,0
12-59-05,0,53,0,0,57,54,40,0,0,54,0
